name,is_fake,n_frame,set_name
brpyycqyiw,1,300,train
brqcongpqi,0,241,train
brqcvpnvvt,1,300,train
brqdzotqzx,1,298,val
brqefywkfn,1,300,train
brqkpzprld,1,300,train
brqmvsxeaz,0,300,train
brqpanquyn,1,300,train
brqpnrcufe,1,300,train
brqqhvmbiv,0,300,train
brraezrejv,0,300,train
brrbwodviq,1,300,val
brrdxgrikt,1,300,train
brrgojqquo,0,300,train
brrsjdxmln,1,300,train
brrspejlrg,1,241,train
brrzqrgfcf,1,300,val
brsdjjdfcd,1,300,train
brsjbddase,1,300,train
brskypiqwa,1,300,train
brspmlldvm,1,300,train
brsqxzfeyl,1,300,train
brsruvuols,1,300,train
brthpcihdg,1,300,train
brtujopkby,1,300,test
brtvlphcwy,1,300,train
brtvxkbjgb,1,300,train
brtwfaprks,1,300,train
brtxipjzxx,1,300,train
bruayouvht,1,300,train
brujrbhnsp,1,300,train
brukfvnunx,1,300,train
brupgajmqh,1,300,val
brurluwgmb,0,301,train
brutqynawb,1,300,train
bruuugwvqy,1,300,train
brvjlapnpa,1,300,train
brvndbrrzl,1,300,train
brvnvecdnm,0,300,val
brvqixoblx,1,300,train
brvqtabyxj,1,300,train
brvsnraikz,1,300,train
brvvrselpv,1,300,train
brvwkvyqef,1,297,train
brvxrubfio,1,300,train
brvyquicjc,1,300,train
brvzlewxse,1,301,val
brwnebfnea,0,241,train
brwrlczjvi,0,300,train
brwxskkygk,1,301,val
brxjwopuzg,1,300,train
brxksmkyrv,1,301,val
brxnhacofm,1,300,train
brxswajyjy,1,300,val
brxuxcgifd,1,299,val
brybbmsfbz,1,300,train
brydrdnlln,1,300,train
bryjhlfvuv,1,300,train
brytlwyeis,1,300,train
brytuyzbsp,1,300,val
bryusijbzk,1,300,train
bryxfrlkul,0,300,train
brzdjfpndf,1,241,train
brzfxbzteo,1,300,val
brzhadgdbo,1,300,train
brzhdnagey,1,300,train
brztlyyauu,1,300,train
brzvtuamta,1,300,val
brzwrlifji,1,300,train
bsabeilplr,1,300,val
bsadzbixub,1,300,val
bsairngrxq,1,300,val
bsalymlxbf,1,300,val
bsarexshsm,1,299,test
bsasrtgagk,1,302,train
bsaxncmxzz,1,300,train
bsbeopblkx,1,300,val
bsbnaftjxd,1,300,train
bsbpkuphfu,1,302,train
bsbpxvkcxj,1,300,train
bsbvmbuudg,1,300,train
bsbyvsgodg,1,299,test
bsbztddlfe,0,300,train
bsckuhakfc,1,300,train
bsctqevgne,1,301,train
bscvtmdkle,0,300,train
bsdelhlyfi,1,300,train
bsdeqywpgo,1,300,train
bsdfkmlkwc,1,301,train
bsdhxityss,1,300,train
bsdwnkwzya,1,300,train
bsdxszzuoz,1,300,train
bsdyiglgaw,0,300,val
bsdyjymwcg,1,300,train
bseaalaspv,1,241,train
bseamdrpbj,1,300,train
bsedzrojkw,1,300,train
bseexxfifs,1,300,train
bseqngknsh,1,298,train
bserejknun,1,300,train
bsevwuoabp,1,300,train
bsfaoypybt,1,300,val
bsfgmptjvf,1,300,train
bsfguxegoj,0,300,val
bsfmwclnqy,1,300,train
bsfylnbgww,1,300,train
bsfzugrovq,1,300,train
bsggqpqhqm,0,300,train
bsghddlheb,1,300,train
bsgontfxue,1,299,val
bshahlewfg,0,300,train
bshbncamhk,1,300,train
bshbugoyua,1,288,train
bshezooygm,1,300,train
bshmwbzewf,1,301,train
bshrczdaaq,1,300,train
bshsjmxhii,1,300,train
bshuxtpqks,1,300,val
bshvtgcqnu,1,300,val
bshwsknqwm,1,300,val
bshxgvkdoe,1,300,val
bsifdjkipn,1,300,train
bsiftwkbhu,0,300,train
bsihvtnbbd,1,269,train
bsijbywcuc,1,300,val
bsimeittcm,0,300,train
bsipuogpmm,1,298,train
bsipwfdphz,0,300,train
bsissxcigs,1,301,train
bsiyyhceog,1,300,train
bsjdjscnec,1,292,train
bsjezfsydc,0,296,val
bsjmrddppa,1,300,train
bsjsqcyyat,1,300,train
bsjubsobtp,1,296,train
bsjucwhlrj,0,300,val
bsjxpacdow,1,300,train
bskakfwghd,0,300,val
bskbnuotjw,1,301,val
bskboeadhh,0,300,train
bskpyfkxpt,1,300,val
bskrcrgnpu,1,300,train
bskwbhoenl,0,300,train
bslhiabmve,1,300,train
bsljqykhwa,1,300,train
bslqxmastf,1,300,train
bslrftpuil,1,300,train
bslvoeizbx,1,299,train
bsmjyfctpp,1,241,train
bsmnmuyakc,1,300,train
bsmqhfbiau,1,300,train
bsnkefbpyl,1,301,train
bsnodtboti,1,300,train
bsnqmtobit,1,300,train
bsnrcykrki,0,300,train
bsnsresrqj,0,300,val
bsnugtneym,1,300,train
bsnweoiova,1,300,train
bsnxoayogp,1,300,train
bsocqapnce,1,300,train
bsojiruzej,1,300,train
bsoliazwrw,1,298,train
bsorbbpkdb,1,300,train
bsovvblcxg,0,300,train
bspcyahzeb,1,300,val
bspjsikjnv,1,299,train
bsplcozagn,1,300,train
bsprlfyyyc,1,193,train
bspvtixfud,1,300,train
bspwelmoiu,1,300,train
bsqaehcxmo,1,299,train
bsqbjujjwx,1,300,val
bsqgziaylx,1,300,train
bsqnzpidrn,1,300,train
bsqvhrfnry,1,300,train
bsrjbcgtbn,0,300,val
bsrjirhzqk,1,300,train
bsrsspbbnf,1,300,val
bsrvrzenjo,1,300,val
bsrwincazk,1,300,train
bssakhqkjg,0,300,train
bssfqydpps,0,300,train
bssfubhffo,1,300,val
bssgfnaqow,1,298,val
bsshkhbuzf,1,300,train
bsslblmznk,1,300,train
bssmemwqkp,1,300,train
bsspfyrpnw,1,300,train
bstbbiefie,1,300,train
bstcnjqpwp,1,300,train
bstetrqars,1,300,train
bstqwhzjbq,0,300,train
bstqzsknhe,0,300,train
bstrajsndp,1,300,train
bsttzosatq,1,300,train
bsuebllrri,1,300,train
bsuhgbshgt,1,241,train
bsujqrtvla,1,300,train
bsuplrkjtj,1,300,train
bsuqanofuh,1,297,train
bsutyosbsx,0,300,val
bsuwzyhubl,1,300,val
bsvhwfagxu,1,301,train
bsvmqlmucm,1,300,train
bsvwcilhko,1,300,train
bsvwmqamfn,1,298,val
bswcgixolx,0,301,train
bsweemufbk,1,300,train
bswmkbounl,0,302,train
bswmxwhjml,1,300,train
bswmymhtgq,1,300,train
bswniyvcng,0,300,train
bswoxmwklo,1,300,train
bswrobxrrf,1,241,train
bswzrlzckw,1,300,train
bsxdhuuczi,1,300,train
bsxewdhhaf,1,301,train
bsxikakpoo,1,300,train
bsxirggilb,1,300,val
bsxpgkrxim,0,300,train
bsxuicplux,1,301,train
bsxuigrkhw,1,300,test
bsxvcxceca,0,300,train
bsxznrgkpz,1,241,train
bsybhvudsq,1,300,train
bsyeupjlxh,1,300,train
bsyfztbcjb,1,300,train
bsyilberhz,0,288,train
bsyvuzsydi,1,300,val
bszazaqmdn,1,298,train
bszeuwuqzv,1,300,train
bszgsnlink,1,300,train
bszrnwrqcq,0,300,train
bszswtwrra,0,300,train
bszvlysebs,1,300,train
bszybpoibo,0,300,train
bszzvytfvr,0,300,train
btaidzkrks,1,300,train
btanrlpgrm,1,300,train
btaobqocgt,0,300,train
btaonipbve,1,300,val
btaotmxdpu,1,300,train
btasosiwtd,1,300,train
btasrybbjp,1,300,train
btatuyvjcz,1,299,train
btaxjrlnmj,1,300,train
btayrbgjxm,1,300,train
btbagxtphm,0,300,train
btbepogvyl,1,300,val
btbfrzgcqo,1,300,val
btblynpcuu,1,300,train
btbtmvypjx,1,300,val
btbvjzjlqz,1,300,train
btcaqtjdjz,1,300,val
btcbzekdto,1,240,train
btcezppbsv,1,300,train
btclqnwhrs,1,300,train
btcrnbwagj,1,301,train
btcuttrcxi,0,300,train
btcytckhfx,1,298,val
btdafakibt,1,300,train
btdiyxibce,0,300,train
btdjfsvmvz,1,300,val
btdlkmhtfz,1,300,val
btdnewmtrq,1,298,train
btdqgmtqry,1,298,train
btdxnajogv,0,300,test
btdxroldqb,1,300,train
bteafrnibw,0,300,train
bteaoilopu,1,301,val
btepqqdyrq,1,240,val
bteskoapty,1,300,train
btexelaydt,1,300,train
btfeympfrf,1,299,test
btfsgaxvym,1,299,test
btgclwcmdv,1,300,val
btggyjectf,1,300,train
btgjzdszxd,1,300,train
btglxmjpxn,1,300,val
btgotbktnq,1,300,train
btgpmxokzm,1,298,train
btgqgkdwaf,1,300,train
btgxrrldio,0,300,train
btgxrvmrwy,1,300,train
btgzigifjb,1,300,val
bthhobpzyq,0,300,train
bthkrdubbz,1,301,train
bthqdyjlfw,1,300,val
bthweewuqp,0,300,train
bthztedsuv,1,300,train
btieonhidz,0,300,train
btieyruzwf,1,300,train
btighkhfss,1,302,train
btinmklnyn,1,300,train
btirbpdxwb,1,300,train
btiwatmwqq,1,300,train
btiysiskpf,1,300,train
btiznanugc,1,300,train
btizoxwqwp,1,300,test
btizzvkqij,1,300,val
btjckbczmb,1,300,train
btjixzlpao,1,300,train
btjlfpzbdu,1,300,train
btjooqbucg,1,299,train
btjwbtsgln,1,300,train
btjzirvujj,1,300,train
btkbqjbpye,1,301,train
btkbucqnkp,1,300,train
btkesmtixy,1,297,val
btkhzjaqho,1,300,train
btkixixznd,1,300,val
btknugoagq,1,300,train
btkqjzxhbk,1,300,train
btkwpzfjbu,1,300,train
btlfyxivqz,1,300,train
btlklhcrzt,1,300,val
btlmahwnmq,1,300,train
btlnvoiykr,0,300,val
btlojvpizg,1,300,train
btlpuzghpr,0,300,train
btlqqvfuck,1,300,train
btlxmzfhup,1,300,train
btlxobdodr,1,300,val
btlxrnkrja,1,300,val
btmcuzeapy,1,300,val
btmhnidnpq,1,300,train
btmsngnqhv,1,300,train
btmstjvczd,1,241,train
btmugjmgmu,1,300,train
btmwchvxxo,1,300,train
btmzqsbqoh,1,300,train
btmztqmmgb,1,300,train
btnbabtddl,1,300,train
btnolnefoi,0,300,train
btnpmgzbvh,1,297,train
btnrjiboxc,1,300,train
btnwgrtgsv,1,300,train
btnxcinzyi,1,300,val
btodwmstfj,1,300,test
btogwbvgdd,1,300,train
btohlidmru,1,300,train
btootkmwxu,1,300,train
btovwozcsm,0,241,train
btozdqscxv,1,300,train
btozxiwphj,1,300,train
btpaxvxwid,0,300,train
btpetotxac,1,300,train
btpfafkyyx,1,300,train
btpiahrzcc,1,301,train
btpkpovlba,0,300,train
btprcgwwiu,1,236,train
btpsqnldul,1,301,train
btpyolbxtq,1,300,train
btpzgbnlzn,0,300,val
btqedjcqpt,1,300,train
btqfyzguwg,1,300,train
btqgwrjgwn,1,300,train
btqktbhalb,1,300,val
btqmbxcpsc,1,299,test
btqqucipfc,1,300,train
btrnnpruie,1,300,train
btrtwbssow,1,300,train
btrzghvcoy,1,300,train
btsbqigrcq,0,300,val
btsrawjyyo,1,300,train
btsyjxkhsz,1,300,val
bttdwvsioz,1,300,val
btthcvhtbn,0,300,train
bttjrhkjec,1,300,train
bttkvdunwu,1,300,train
bttpbjbxio,1,300,train
btufmkbsmt,1,300,val
btugbdzrnx,1,302,train
btugrnoton,1,300,train
btuilumhlk,1,300,val
btuivreuqv,0,300,train
btunqpphxn,0,300,train
btunxncpjh,1,300,train
bturisblmo,1,300,val
btvabyfyct,1,300,val
btvfejqhvm,1,298,train
btvfmagwff,1,300,train
btvmjiulnh,1,300,train
btvxpbzdth,1,300,val
btvzdlravc,1,300,train
btweniisjp,1,300,train
btwlwpcqpc,0,300,train
btwyaugquo,1,300,train
btxbhzzeim,1,300,val
btxdrbdnpu,1,300,val
btxgjsonxg,0,300,train
btxjufhiaz,1,300,train
btxlttbpkj,1,300,train
btxlyyywwo,0,300,train
btxrqvixnh,1,300,val
btxusvfopn,1,300,train
btydshktss,1,300,train
btyfnqjhhm,1,300,train
btyhdzhpvg,1,301,val
btylobgyqk,1,300,train
btypbhkzns,1,298,train
btyqcbvpmp,1,300,train
btyxvpjgcc,1,300,test
btzdobfdib,1,300,train
btzmrbjvay,1,300,train
btznklglil,1,300,train
btzqiokysa,1,300,train
btzrnskuas,1,301,train
btzrvmskue,1,300,train
btzxsegllg,1,300,train
btzyhavygb,1,300,train
buabafojmo,1,241,train
buadafzmbv,1,300,train
buahvxqetu,1,300,train
buavuaumij,1,300,train
buayleceyc,1,300,train
buazfjnzud,1,300,val
bubbmjnmge,1,300,train
bubjotismp,1,300,train
bubkdbpjze,1,300,train
bubxtvtutc,1,300,train
bucatqvrrb,1,300,train
bucdtamdfj,1,300,train
bucoykgnou,1,300,train
bucsokxbxr,0,301,train
buctvoahji,1,300,train
bucyxkdorm,1,241,train
budabfnbql,1,300,train
budaogjsut,1,300,train
budsnjjxgl,1,299,train
budxidfpka,1,300,val
budxlbakyt,1,300,val
buebohuobd,1,300,train
buedjxrowy,0,300,val
buefgtjncu,1,298,train
buejhiahpy,1,300,train
buekvfriwt,1,300,train
buellpgdem,1,300,train
buemqdmdwu,1,300,train
buesukpgjd,0,241,train
buetglnwvn,1,301,train
buetnnfjqk,1,300,train
buevdyrebw,1,300,train
buewbjrjan,1,300,train
buezutuhse,1,300,train
bufechrihn,1,300,val
bufihmkmfb,1,300,train
bufktfyxtx,1,300,train
bufndeiogn,1,300,train
bufnvvnjiq,0,300,val
bufrlvvuuu,0,300,train
bufvpnusnx,1,300,train
bufvvgvocm,1,300,val
bufwbibdil,1,300,train
bufwdtjsqq,1,300,train
bufwekvezk,1,300,train
bufydtkvxt,0,301,train
bugaehhdlh,1,300,train
bugaupvytx,1,300,train
bugiwrwsfe,1,299,test
bugxjsgwly,1,300,train
bugxrvvgxj,0,300,train
bugymqgirs,1,300,train
buhcfgpuyk,1,300,train
buhfpfqwnq,1,300,train
buhiqfnqdw,1,300,val
buhkwwyhmz,1,300,train
buhqsrexai,1,300,train
buhshnytys,1,300,train
buhvwnaupu,1,300,val
buhyokzkfx,1,300,train
buiepzoyns,1,241,train
buijfanqgj,1,300,test
buipioytio,1,300,train
buiqozfdfl,1,300,train
buitfbvjro,1,300,train
buiymunszl,1,300,train
bujbpickcu,0,300,train
bujcaxkrus,1,301,val
bujdofzyyo,1,300,val
bujfknruqx,1,300,val
bujfvpizen,1,300,train
bujfwowzml,1,302,train
bujurekuaj,1,300,train
bujwhunklh,1,300,train
bujwlvyzkr,1,241,train
bujyjkoxay,1,300,train
bukdnrigys,1,300,val
bukegrztbb,1,300,train
bukhphgdyf,1,300,train
buklnvarnx,1,300,train
bukofdgxss,0,300,val
bukrdolgaa,1,300,train
bukrebcogf,1,300,val
buksjavbec,0,300,train
buktacsuax,1,300,train
bukujzbexf,1,300,train
bukvgbjddg,1,300,train
bukwbjjdfm,1,300,train
bulbfxxnzi,1,300,train
buldirtpop,1,300,val
bulkxhhknf,0,300,train
bulmuhdpit,1,300,train
bulowhgmrv,1,300,train
bulpwfdiyl,1,300,train
buluyyeszy,1,300,train
bulvhtzaho,1,300,train
bulvxgdlen,1,301,val
bumaqmtzww,1,300,train
bumbhuxpsb,1,298,train
bumbxglchn,1,302,train
bummyhnvwg,1,300,train
bumsvfobjo,1,300,train
bumwxmjfuz,1,300,train
bumzkmncht,1,300,train
bungaibitn,1,300,train
bungnuqlye,0,300,train
bunkputpqj,1,300,val
bunqceeubj,1,300,train
bunqneptba,0,300,train
bunrneizgv,1,300,val
buobaexigp,1,300,train
buobjdgrnb,1,298,train
buopqdpctq,0,300,train
buottofqbp,1,239,train
buovtlnzaz,1,300,train
bupcliysfg,1,300,train
bupevkfbpl,1,300,val
bupexalpur,1,300,val
buphywxmpz,1,300,train
bupoarxobl,0,300,train
buqdzgvzwx,1,241,train
buqfbklybo,1,300,train
buqjtkguuj,1,300,train
buquceghsg,0,300,train
buratlofzz,1,299,test
burfhpfzwq,1,300,train
burfxzoidv,1,301,val
burglzjysn,1,300,test
burmrmvkps,1,300,train
burrttotog,1,300,train
burxiwcpka,1,300,train
busedsjyyy,1,300,train
busqltixoy,1,301,train
busutccrmc,1,300,train
butcbdayfp,0,300,train
butcqmdolz,0,300,val
butkrmwxvd,1,300,val
buttwssduj,1,300,train
butydlltnu,1,300,train
buuhhffxjt,1,300,train
buuxmgfpny,1,300,train
buuxutwofy,1,300,train
buuznrwqwk,1,300,val
buvbzstnuu,1,300,train
buvhewxyxu,0,300,val
buviahassp,1,300,train
buvqtyoodn,1,300,val
buwcfsbutz,1,300,train
buwcowbrux,1,300,train
buwcrmjdob,0,300,val
buwlbeygpx,1,300,train
buwsoahbql,1,300,val
buwtezqrum,0,300,train
buwvltmwfx,1,300,train
buxigmcefw,1,300,train
buxipbfbir,1,300,train
buxkibosvm,1,300,train
buxmjdnowq,1,300,train
buxrvoggov,1,300,val
buyjzpcgjw,1,297,train
buyniyufbw,1,300,train
buynrnqdoq,0,146,train
buyvsvqvve,1,300,train
buyvxbrqsc,1,300,train
buywrbgfqy,0,300,train
buyxgjifoh,1,300,val
buzdtxdyid,1,300,test
buzkrvzzlp,1,300,train
buzktzndej,1,300,train
buzlryubkx,1,300,val
buzmtpwndq,1,300,train
buznnntmnf,0,300,train
buzqmuifod,1,300,train
buzrvpriaz,1,300,train
buzzvnnfkp,1,300,train
bvaajzstgj,1,300,train
bvaakzpfin,1,300,train
bvaasrpdwi,1,300,train
bvaffyvyjy,1,300,test
bvagqyahki,1,300,train
bvahacnzcf,1,300,val
bvajqlmjnj,1,302,train
bvaqaejmxv,1,300,val
bvaujcjgih,1,300,train
bvavrwigvx,1,300,train
bvawamrser,1,300,train
bvayavcphd,1,300,train
bvayvrdpvp,1,300,train
bvazvhiwji,1,300,train
bvbekshaej,1,300,train
bvbgrnnbsi,0,300,val
bvbkmfvscw,1,300,train
bvbnqnfmed,0,300,train
bvbpmmiuoo,1,301,train
bvbrngubgv,1,301,train
bvbvhamqgd,1,298,train
bvbxaenure,1,300,train
bvbzyugjum,1,299,train
bvccvjstvk,1,300,train
bvcfduhsmp,1,300,train
bvcgjefely,1,300,train
bvchleajgn,1,301,train
bvciamccyx,1,301,val
bvcifkhbsr,1,300,train
bvcmtwdive,1,300,train
bvdkuotfnw,1,100,train
bvdllgwnle,1,300,train
bvdncdyxls,1,167,train
bvdoltmmat,1,298,train
bvdsccikao,1,300,val
bvdsrnjtmn,0,301,train
bvdtoxlnzp,1,300,train
bvefyxjvqr,1,299,val
bvejtrjahj,1,300,train
bvekwhumry,1,299,test
bverzqsqzn,1,300,train
bvevsezfho,1,300,val
bvfhvgdlnl,1,300,train
bvfivlvvho,1,300,train
bvfiynbqar,0,300,train
bvflkesiug,0,300,train
bvfnfsllna,0,301,train
bvfpihoszq,1,297,train
bvfqnxdqhw,1,300,train
bvfxnmejnh,1,83,train
bvgkmaupxn,0,300,val
bvgkpjzhyn,1,298,train
bvgrnjruko,1,300,train
bvgwelbeof,1,300,train
bvhfkpfyma,1,300,train
bvhjnkhfml,1,300,val
bvhmwphflz,1,300,train
bvhqmyzqow,1,300,train
bvhtcinegi,1,300,train
bvhzopqkek,1,301,train
bvibhzfhla,1,301,train
bvicupuoqd,1,300,val
bvienyqobe,1,300,train
bvigkozalf,1,300,train
bvimbeuchl,1,300,train
bvixniyivj,1,300,train
bvixqdtskk,1,300,train
bviychitvv,1,300,train
bvjdckijtv,1,300,train
bvjdrocsro,1,300,train
bvjebyqext,1,300,val
bvjjrsdevv,1,300,val
bvjqejuwtq,1,300,train
bvjribybbl,1,300,train
bvjvvndycq,1,300,train
bvjvzesjjb,1,300,train
bvjxtzewxo,1,300,train
bvkfgeyaif,1,300,train
bvkgmmcdxr,1,300,train
bvkhyhzlre,1,300,train
bvknfkehmq,1,300,train
bvkscwjnrm,1,301,train
bvkvhbitpp,1,300,val
bvlarutxhl,0,300,train
bvldfxzbgn,1,300,train
bvlehtmqzn,0,300,train
bvlkezasly,0,300,train
bvllqnjzpy,1,300,val
bvmarkafwe,1,300,val
bvmdvwimmh,1,300,train
bvmplbmqde,1,301,train
bvmwqfbzur,1,298,train
bvnapwoxqy,1,300,train
bvnbkivoue,0,300,val
bvndgybqfm,0,300,val
bvnegesmxf,1,300,train
bvnkvragwd,1,300,val
bvnnzznzbi,1,300,train
bvnqquehff,1,300,val
bvnxqymzml,1,300,train
bvohzhseoi,1,300,val
bvonaznhpm,1,300,train
bvopxpvhns,0,300,train
bvoxyumctv,1,300,train
bvpeerislp,0,299,test
bvpfmkzeoi,1,300,train
bvpqatdnyb,1,301,train
bvpxwjlkkg,1,300,train
bvqachgtwq,1,300,val
bvqhfltctv,1,300,train
bvqmbsvzfv,1,300,train
bvqogultwl,1,300,train
bvqpqvqaql,1,300,train
bvquaufoey,1,300,train
bvqvuhzzrq,1,300,train
bvqxexttog,1,300,val
bvrgsnsqql,1,300,val
bvrgzscrwb,1,302,train
bvrhhphtqv,1,300,train
bvrhroydzw,1,300,train
bvriycmcmp,1,300,val
bvrmcqqgsp,1,300,train
bvrozdlgrt,1,300,val
bvrtaisfyr,1,300,train
bvrxamwgcl,1,300,train
bvrxyvtefw,1,300,train
bvsnnjncmr,1,300,train
bvsnqubtjc,0,300,train
bvsoruxrea,1,298,train
bvstgibbuo,1,300,train
bvszoquzra,1,300,train
bvszwamatk,1,300,train
bvtdgrscfl,1,239,train
bvtltnsjdy,1,83,train
bvtscpmrlo,1,300,train
bvufynfwom,1,296,train
bvugfvbvno,1,300,train
bvujlvvord,1,300,train
bvuqrihkzd,1,300,train
bvvbtgcwxk,1,300,train
bvvioigqgs,1,300,train
bvvlsicddb,1,300,train
bvvqdjtowu,1,300,val
bvvtplzwnt,0,300,train
bvvuvwwpdw,1,300,train
bvvybuutza,1,300,train
bvwddbsvyb,1,300,train
bvwilxrtif,1,298,train
bvwksxjqtz,1,301,train
bvwrnhxpqm,0,300,train
bvwsprcjha,1,300,train
bvxdpugtaf,1,302,train
bvxgwnzdtg,1,300,train
bvxtphxeku,1,300,train
bvxxbmxjun,0,300,train
bvyfekcshf,1,300,train
bvyhnzgnjn,1,296,train
bvyifjvvvq,1,300,train
bvyldcywdh,1,298,train
bvylomlyys,1,300,train
bvymibgbsb,1,300,train
bvypqxlkwq,1,300,train
bvyvehqlnr,1,300,train
bvyvzmnjwd,1,300,train
bvzecoohzv,1,298,train
bvzjkezkms,1,300,train
bvzqruqijr,1,300,train
bvzrlehshl,1,300,val
bvzxdqpuzz,1,300,train
bwaaxmpsmt,1,241,train
bwabxrljfa,1,300,val
bwabycoxai,1,298,train
bwabyvtbyt,1,300,val
bwadizhfgh,1,299,val
bwaeskbdin,1,300,train
bwaesrrdhr,1,241,train
bwagweehvu,1,300,train
bwahtlquns,1,300,train
bwahxotfwz,1,300,train
bwanrifpvc,1,298,val
bwaorjqqwn,1,136,train
bwappvfuol,1,300,train
bwavhbqlew,1,297,train
bwavwszqqa,0,300,train
bwavzwevgr,1,300,train
bwbgomtfhd,0,300,train
bwbnjvsbcd,1,300,val
bwbptvsuyr,0,300,train
bwbtakdffv,1,143,train
bwbzczjett,1,300,train
bwcajtxluy,1,241,train
bwcewwkedb,1,300,train
bwchqtzzaq,1,300,train
bwckcuufrs,1,300,train
bwcvdarlrw,1,301,train
bwcvtnpagf,1,298,train
bwcwykvswt,1,301,train
bwdagcnaix,0,296,train
bwdcagaquo,1,300,train
bwddspodaz,1,300,train
bwditoozfz,1,300,train
bwdmzwhdnw,1,300,test
bwdpqyohuv,1,300,train
bwdwnpyzbo,1,300,train
bweczofkze,1,300,train
bwedkrczpa,1,300,train
bwedvpmotz,0,300,train
bweepvlxli,1,299,val
bweezhfpzp,1,300,train
bwehhwkqio,1,300,val
bweqhxlrrm,1,300,train
bwetgseinq,1,300,train
bwetzcoeor,1,300,train
bwfgyssmlt,1,300,train
bwfliathdg,1,301,train
bwfljfamuu,1,300,val
bwflusfvxg,1,300,train
bwfoqrlrtz,1,300,val
bwfuaxqmkt,1,300,train
bwfulxdqjx,1,300,train
bwfveznubc,1,300,train
bwfwvdydyb,0,300,train
bwgdnuptyi,1,300,train
bwgfsespvf,1,298,train
bwgsdyeptx,1,300,train
bwhdmdqwba,0,301,train
bwhfhcxxno,1,300,train
bwhhkkwyrg,1,301,val
bwhktckfjz,1,300,train
bwhlgysghg,0,300,train
bwhogljbze,1,300,train
bwhxpexqsw,1,300,train
bwibhtuldm,0,300,val
bwidycpzpc,1,298,train
bwigwpvbvn,1,300,val
bwioafgsxg,1,300,train
bwioxwmzmk,1,300,val
bwipwzzxxu,0,300,train
bwiqfmngml,1,300,train
bwitpcpzcd,1,300,train
bwiyygfbrz,0,300,train
bwjjcravyb,1,300,train
bwjnozfjrk,1,300,train
bwjpicfmef,1,300,train
bwjqcwhpfr,1,300,test
bwjtdldunt,1,300,val
bwjwxpxepr,1,300,val
bwjxdrrgdn,1,300,train
bwjzwayrkk,1,300,train
bwkawtpdzy,1,300,train
bwkddsdoqj,1,299,test
bwkjzpzamn,1,300,train
bwkmelwrit,1,298,train
bwkvqzypli,1,300,train
bwkwepbuvn,1,300,val
bwkxgwbjhk,1,300,train
bwkyuxjxxn,1,300,train
bwlffzgmgp,1,300,train
bwlrxzhaew,1,300,train
bwlswdbfwv,0,241,train
bwltaglnxn,1,300,train
bwlxucgxro,1,300,test
bwmauwledl,1,300,train
bwmbbmtsfi,1,300,train
bwmbcejdwb,1,300,train
bwmfqkbmzx,1,300,val
bwmgadcxfv,1,300,val
bwmhmjdpbh,1,300,val
bwmnobzril,1,300,train
bwmqlgmzln,0,300,train
bwmuqmisgx,1,300,train
bwmyegjvoy,1,301,val
bwmyzwofld,1,300,val
bwnjmxuftf,1,300,train
bwntewnmzx,1,300,train
bwnugdtpui,1,300,val
bwnwtomuus,1,301,train
bwnxrxvjmb,1,300,train
bwnxxypcuv,1,300,train
bwocxfcknz,1,300,train
bwoekgtvne,0,300,train
bwojxfowiw,1,300,val
bwopxuzykt,0,300,train
bwpfzrtkvk,1,300,test
bwpqrbtvdq,0,300,train
bwpuxeqbso,1,300,train
bwqbndignx,1,300,train
bwqfjaxyjb,1,300,train
bwqfwesgqk,1,300,train
bwqjzgibcu,1,240,train
bwqklxwhbd,1,301,train
bwqugkcdhb,1,300,train
bwquverbcd,1,300,train
bwrdkiirsu,1,300,train
bwressutay,1,300,train
bwrlcrrlec,1,300,val
bwrtykzswp,1,300,val
bwrvwiwdbd,1,300,train
bwrwssyltx,1,300,train
bwryylpbof,0,300,train
bwsekuehyo,1,300,train
bwsfcdhbiw,1,300,val
bwsfkrigda,1,301,train
bwshqkblkm,1,300,train
bwspwiymvk,1,300,test
bwsytelwkm,1,300,test
bwtbedxpxf,0,300,train
bwtdwmcahh,1,300,val
bwtfpriivh,1,300,train
bwtgujxyhs,1,300,val
bwtqavonmj,1,300,train
bwtqnmbnbg,1,300,train
bwtrfztpko,1,301,train
bwtuvbsgfa,0,300,train
bwtyeeplxj,0,300,train
bwtywzusnc,1,300,train
bwufrgxqoa,1,300,train
bwukshdgpi,1,300,train
bwuqlrwryv,1,300,train
bwuqunogsd,1,300,train
bwuvkociif,1,300,train
bwuwstvsbw,1,300,train
bwuxmtgmbv,1,300,train
bwvbpzxyhp,1,290,train
bwvmskoriy,0,300,train
bwvrjppxlg,1,300,val
bwvwdcbeol,1,300,train
bwvxqmolob,1,300,val
bwvzxzumop,1,300,train
bwwazyhjav,1,301,train
bwwcmftycf,1,300,train
bwwdvjtzzp,1,300,train
bwwhbelftf,1,237,train
bwwnvrhzti,1,300,val
bwwxahlxhr,1,300,train
bwwxcxbqlq,1,300,train
bwwyjtmnga,1,300,train
bwwynencjv,1,300,train
bwxafzjmgd,1,300,train
bwxcxqmuyo,1,300,train
bwxfakgakt,1,301,train
bwxkwixtng,1,300,train
bwxkyqwwcb,1,300,train
bwxpsmsefj,1,300,train
bwxsttjaxr,1,241,train
bwxwlgbkal,1,300,train
bwxwuttmul,1,300,train
bwxxgqzihu,1,300,val
bwxxqywljk,1,300,train
